id,sentence_id,jdc,parish,age,conviction_date,charge,state_crime_id,charge_clean_full
563,2,24,JEFFERSON,40,2012-02-28,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
564,1,24,JEFFERSON,56,2013-04-12,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
564,2,24,JEFFERSON,56,2013-04-12,RS 14:69 Illegal Possession Of Stolen Things,RS 14:69,Illegal Possession Of Stolen Things
565,1,24,JEFFERSON,53,2012-06-14,RS 14:42 Aggravated Rape Of A Victim Under The Age Of 13,RS 14:42,Aggravated Rape Of A Victim Under The Age Of 13
566,1,24,JEFFERSON,57,2011-07-14,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
567,1,24,JEFFERSON,32,2014-03-29,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
567,2,24,JEFFERSON,32,2014-03-29,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
567,3,24,JEFFERSON,32,2014-03-29,RS 14:27 Attempt; RS 14:34 Armed Robbery,RS 14:27; RS 14:34,Attempt; Armed Robbery
568,1,24,JEFFERSON,47,2008-03-14,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
569,1,24,JEFFERSON,50,2005-06-14,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
570,1,24,JEFFERSON,60,2016-09-14,RS 14:43.1 Sexual Battery,RS 14:43.1,Sexual Battery
570,3,24,JEFFERSON,60,2016-09-14,RS 14:81 Indecent Behavior With Juveniles,RS 14:81,Indecent Behavior With Juveniles
571,1,24,JEFFERSON,40,2018-12-13,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
572,1,24,JEFFERSON,,2009-12-09,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
573,1,24,JEFFERSON,69,2003-02-11,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
574,1,24,JEFFERSON,61,1987-01-08,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
575,1,24,JEFFERSON,57,2017-02-18,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
576,1,24,JEFFERSON,68,1997-02-28,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
576,2,24,JEFFERSON,68,1997-02-28,RS 14:81.1 Pornography Involving Juveniles,RS 14:81.1,Pornography Involving Juveniles
577,1,24,JEFFERSON,38,2008-12-05,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
578,1,24,JEFFERSON,,1979-11-06,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
579,1,24,JEFFERSON,70,2013-01-10,RS 14:43.3 Oral Sexual Battery,RS 14:43.3,Oral Sexual Battery
579,2,24,JEFFERSON,70,2013-01-10,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
579,3,24,JEFFERSON,70,2013-01-10,RS 14:43.1 Sexual Battery,RS 14:43.1,Sexual Battery
579,5,24,JEFFERSON,70,2013-01-10,RS 14:81.2 Molestation Of A Juvenile,RS 14:81.2,Molestation Of A Juvenile
580,1,24,JEFFERSON,44,2006-03-22,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
581,1,24,JEFFERSON,,2009-08-26,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
581,2,24,JEFFERSON,,2009-08-26,RS 14:34 Aggravated Battery,RS 14:34,Aggravated Battery
581,3,24,JEFFERSON,,2009-08-26,RS 14:27 Attempt; RS 14:34 Armed Robbery,RS 14:27; RS 14:34,Attempt; Armed Robbery
582,1,24,JEFFERSON,48,2004-07-22,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
583,1,24,JEFFERSON,46,2003-07-17,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
584,1,24,JEFFERSON,32,2018-05-03,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
584,2,24,JEFFERSON,32,2018-05-03,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
585,1,24,JEFFERSON,,2006-06-20,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
585,2,24,JEFFERSON,,2006-06-20,RS 14:44 Aggravated Kidnapping,RS 14:44,Aggravated Kidnapping
586,1,24,JEFFERSON,50,2008-05-01,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
587,1,24,JEFFERSON,39,2009-02-19,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
588,1,24,JEFFERSON,44,2013-12-05,RS 14:95.1 Felon In Possession Of A Firearm,RS 14:95.1,Felon In Possession Of A Firearm
588,2,24,JEFFERSON,44,2013-12-05,RS 40:966 Distribution Schedule I,RS 40:966,Distribution Schedule I
589,1,24,JEFFERSON,51,1996-04-22,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
589,2,24,JEFFERSON,51,1996-04-22,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
590,1,24,JEFFERSON,52,2011-02-03,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
590,2,24,JEFFERSON,52,2011-02-03,RS 14:81 Indecent Behavior With Juveniles,RS 14:81,Indecent Behavior With Juveniles
591,1,24,JEFFERSON,,1980-10-16,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
592,1,24,JEFFERSON,37,2013-11-07,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
593,1,24,JEFFERSON,,2001-09-19,RS 14:44.1 Second Degree Kidnapping,RS 14:44.1,Second Degree Kidnapping
593,2,24,JEFFERSON,,2001-09-19,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
594,1,24,JEFFERSON,66,2011-02-11,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
595,1,24,JEFFERSON,,1997-09-19,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
595,2,24,JEFFERSON,,1997-09-19,RS 14:43.3 Oral Sexual Battery,RS 14:43.3,Oral Sexual Battery
595,3,24,JEFFERSON,,1997-09-19,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
596,1,24,JEFFERSON,61,1998-01-09,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
597,1,24,JEFFERSON,49,2016-09-09,"RS 14:42.1 Second Degree Rape, Forcible Rape",RS 14:42.1,"Second Degree Rape, Forcible Rape"
598,1,24,JEFFERSON,,2000-12-06,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
599,1,24,JEFFERSON,74,1982-04-01,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
600,1,24,JEFFERSON,,2006-10-11,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
601,1,25,PLAQUEMINES,60,1994-06-23,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
602,1,25,PLAQUEMINES,50,2014-03-18,RS 14:81 Indecent Behavior With Juveniles,RS 14:81,Indecent Behavior With Juveniles
603,1,26,BOSSIER,61,2014-04-30,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
603,2,26,BOSSIER,61,2014-04-30,RS 14:89.1 Aggravated Crime Against Nature,RS 14:89.1,Aggravated Crime Against Nature
604,1,26,BOSSIER,41,1989-10-26,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
605,1,26,BOSSIER,44,2007-10-23,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
606,1,26,BOSSIER,47,2011-08-17,RS 40:967 Distribution Of A Schedule 2 Drug,RS 40:967,Distribution Of A Schedule 2 Drug
607,1,26,BOSSIER,,2006-12-07,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
608,1,26,BOSSIER,,2017-04-26,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
609,1,26,BOSSIER,46,2016-11-18,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
610,1,26,BOSSIER,,2014-11-24,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
610,2,26,BOSSIER,,2014-11-24,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
611,1,26,WEBSTER,55,2015-09-22,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
612,1,26,WEBSTER,60,2005-02-25,RS 40:983 Operation Of A Clandestine Methamphetamine Laboratory,RS 40:983,Operation Of A Clandestine Methamphetamine Laboratory
612,2,26,WEBSTER,60,2005-02-25,RS 14:52 Simple Arson,RS 14:52,Simple Arson
613,1,26,WEBSTER,40,2005-02-18,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
614,1,26,WEBSTER,28,2002-01-25,RS 14:95.1 Felon In Possession Of A Firearm,RS 14:95.1,Felon In Possession Of A Firearm
615,1,26,WEBSTER,64,2010-09-17,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
616,1,26,WEBSTER,39,2002-09-12,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
617,1,26,WEBSTER,,2005-01-10,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
618,1,26,WEBSTER,53,2012-04-25,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
618,2,26,WEBSTER,53,2012-04-25,RS 14.31 Manslaughter,RS 14.31,Manslaughter
619,1,26,WEBSTER,34,1990-08-24,RS 14:78.1 Aggravated Incest (Repealed In 2014),RS 14:78.1,Aggravated Incest (Repealed In 2014)
620,1,26,WEBSTER,,2006-08-08,RS 14:110 Aggravated Escape,RS 14:110,Aggravated Escape
620,2,26,WEBSTER,,2006-08-08,RS 14:34.1 Second Degree Battery,RS 14:34.1,Second Degree Battery
621,1,27,ST. LANDRY,54,1991-03-18,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
622,1,27,ST. LANDRY,42,2006-01-18,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
623,1,27,ST. LANDRY,51,2000-01-11,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
624,1,27,ST. LANDRY,44,2016-05-25,RS 14.31 Manslaughter,RS 14.31,Manslaughter
624,2,27,ST. LANDRY,44,2016-05-25,RS 14:95.1 Felon In Possession Of A Firearm,RS 14:95.1,Felon In Possession Of A Firearm
625,1,27,ST. LANDRY,43,2003-03-26,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
626,1,27,ST. LANDRY,,2007-01-18,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
627,1,27,ST. LANDRY,,2002-12-12,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
628,1,27,ST. LANDRY,57,2015-12-08,RS 14:95.1 Felon In Possession Of A Firearm,RS 14:95.1,Felon In Possession Of A Firearm
628,2,27,ST. LANDRY,57,2015-12-08,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
629,1,29,ST. CHARLES,48,2011-10-12,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
630,1,29,ST. CHARLES,45,2002-03-13,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
631,1,29,ST. CHARLES,47,2000-08-24,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
632,1,29,ST. CHARLES,,1992-07-10,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
632,2,29,ST. CHARLES,,1992-07-10,RS 14:60 Aggravated Burglary,RS 14:60,Aggravated Burglary
633,1,29,ST. CHARLES,31,2017-05-25,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
634,1,30,VERNON,37,2015-08-10,RS 14:30 First Degree Murder,RS 14:30,First Degree Murder
634,2,30,VERNON,37,2015-08-10,RS 14:(26)64 Conspiracy To Commit Armed Robbery,RS 14:(26)64,Conspiracy To Commit Armed Robbery
634,3,30,VERNON,37,2015-08-10,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
635,1,30,VERNON,69,1982-04-15,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
636,1,30,VERNON,50,1998-06-18,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
637,1,30,VERNON,71,1999-05-13,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
638,1,30,VERNON,54,2010-04-19,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
639,1,31,JEFFERSON DAVIS,41,2016-03-18,RS 14.27 Attempt; RS 14:30 First Degree,RS 14.27; RS 14:30,Attempt; First Degree
639,2,31,JEFFERSON DAVIS,41,2016-03-18,RS 14:95.1 Felon In Possession Of A Firearm,RS 14:95.1,Felon In Possession Of A Firearm
640,1,32,TERREBONNE,61,1999-07-20,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
641,1,32,TERREBONNE,61,1994-12-09,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
642,1,32,TERREBONNE,31,2014-09-18,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
643,1,32,TERREBONNE,34,2017-05-06,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
644,1,32,TERREBONNE,31,2011-08-18,RS 14.27 Attempt; RS 14:30 First Degree,RS 14.27; RS 14:30,Attempt; First Degree
645,1,32,TERREBONNE,39,2007-08-23,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
646,1,32,TERREBONNE,38,2017-07-29,RS 14.31 Manslaughter,RS 14.31,Manslaughter
647,1,32,TERREBONNE,31,2016-06-24,RS 14.31 Manslaughter,RS 14.31,Manslaughter
648,1,32,TERREBONNE,62,2010-01-21,RS 14:81 Indecent Behavior With Juveniles,RS 14:81,Indecent Behavior With Juveniles
649,1,32,TERREBONNE,42,2015-10-15,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
650,1,32,TERREBONNE,38,2016-01-21,RS 40:966 Possession With Intent To Distribute Schedule I Drug,RS 40:966,Possession With Intent To Distribute Schedule I Drug
651,1,32,TERREBONNE,51,1996-10-17,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
652,1,32,TERREBONNE,60,1995-08-14,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
653,1,32,TERREBONNE,79,2008-06-20,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
654,1,32,TERREBONNE,38,2016-03-11,RS 14:30 First Degree Murder,RS 14:30,First Degree Murder
654,2,32,TERREBONNE,38,2016-03-11,RS 14:130.1 Obstruction Of Justice,RS 14:130.1,Obstruction Of Justice
654,3,32,TERREBONNE,38,2016-03-11,RS 14:95.1 Felon In Possession Of A Firearm,RS 14:95.1,Felon In Possession Of A Firearm
655,1,32,TERREBONNE,,2002-01-24,RS 14.31 Manslaughter,RS 14.31,Manslaughter
655,2,32,TERREBONNE,,2002-01-24,RS 14:27 Attempt; RS 14.31 Manslaughter,RS 14:27; RS 14.31,Attempt; Manslaughter
656,1,32,TERREBONNE,63,1997-05-14,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
657,1,32,TERREBONNE,60,2006-09-28,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
658,1,32,TERREBONNE,65,2014-05-15,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
659,1,32,TERREBONNE,,2009-12-16,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
659,2,32,TERREBONNE,,2009-12-16,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
660,1,32,TERREBONNE,47,1995-09-21,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
661,1,32,TERREBONNE,47,2000-01-21,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
661,2,32,TERREBONNE,47,2000-01-21,RS 14.31 Manslaughter,RS 14.31,Manslaughter
661,3,32,TERREBONNE,47,2000-01-21,RS 14:27 Attempt; RS 14.31 Manslaughter,RS 14:27; RS 14.31,Attempt; Manslaughter
662,1,32,TERREBONNE,,2003-07-24,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
663,1,32,TERREBONNE,30,2013-04-02,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
663,2,32,TERREBONNE,30,2013-04-02,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
664,1,32,TERREBONNE,45,2005-09-14,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
665,1,33,ALLEN,63,2007-07-26,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
665,2,33,ALLEN,63,2007-07-26,RS 14:78.1 Aggravated Incest (Repealed In 2014),RS 14:78.1,Aggravated Incest (Repealed In 2014)
666,1,33,ALLEN,61,2007-04-20,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
667,1,33,ALLEN,42,2003-01-16,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
668,1,33,ALLEN,34,2014-09-24,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
668,2,33,ALLEN,34,2014-09-24,RS 14:43.1 Sexual Battery,RS 14:43.1,Sexual Battery
668,4,33,ALLEN,34,2014-09-24,RS 14:81 Indecent Behavior With Juveniles,RS 14:81,Indecent Behavior With Juveniles
669,1,33,ALLEN,57,2014-09-10,RS 14:130.1 Obstruction Of Justice,RS 14:130.1,Obstruction Of Justice
669,2,33,ALLEN,57,2014-09-10,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
670,1,33,ALLEN,59,1998-02-13,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
670,2,33,ALLEN,59,1998-02-13,RS 14:95.1 Felon In Possession Of A Firearm,RS 14:95.1,Felon In Possession Of A Firearm
671,1,33,ALLEN,69,2006-08-25,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
671,2,33,ALLEN,69,2006-08-25,RS 14:81.2 Molestation Of A Juvenile,RS 14:81.2,Molestation Of A Juvenile
671,3,33,ALLEN,69,2006-08-25,RS 14:81 Indecent Behavior With Juveniles,RS 14:81,Indecent Behavior With Juveniles
672,1,33,ALLEN,48,2012-09-21,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
672,2,33,ALLEN,48,2012-09-21,RS 14:(26)64 Conspiracy To Commit Armed Robbery,RS 14:(26)64,Conspiracy To Commit Armed Robbery
672,3,33,ALLEN,48,2012-09-21,RS 14:130.1 Obstruction Of Justice,RS 14:130.1,Obstruction Of Justice
673,1,34,ST. BERNARD,,2000-05-12,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
674,1,34,ST. BERNARD,70,1987-07-14,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
675,1,34,ST. BERNARD,4,2000-12-18,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
676,1,35,GRANT,36,2016-06-22,RS 14.51 Aggravated Arson,RS 14.51,Aggravated Arson
677,1,36,BEAUREGARD,59,1994-05-13,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
678,1,36,BEAUREGARD,48,2012-09-14,RS 14.31 Manslaughter,RS 14.31,Manslaughter
679,1,36,BEAUREGARD,75,1993-04-30,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
680,1,37,CALDWELL,45,2011-10-25,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
681,1,37,CALDWELL,58,2007-05-01,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
682,1,37,CALDWELL,,2016-01-27,RS 40:967 Distribution Of A Schedule 2 Drug,RS 40:967,Distribution Of A Schedule 2 Drug
682,2,37,CALDWELL,,2016-01-27,RS 40:967 Possession Of A Schedule 2 Drug,RS 40:967,Possession Of A Schedule 2 Drug
683,1,38,CAMERON,77,1986-06-16,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
684,1,39,RED RIVER,49,2006-10-04,RS 14.31 Manslaughter,RS 14.31,Manslaughter
685,1,40,ST JOHN THE BAPTIST,58,2011-02-18,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
685,2,40,ST JOHN THE BAPTIST,58,2011-02-18,RS 14:44.1 Second Degree Kidnapping,RS 14:44.1,Second Degree Kidnapping
686,1,40,ST. JOHN THE BAPTIST,38,2006-09-21,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
686,2,40,ST. JOHN THE BAPTIST,38,2006-09-21,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
687,1,40,ST. JOHN THE BAPTIST,42,2008-05-22,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
688,1,40,ST. JOHN THE BAPTIST,53,2012-05-17,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
689,1,40,ST. JOHN THE BAPTIST,58,1995-09-07,RS 14:34 Aggravated Battery,RS 14:34,Aggravated Battery
690,1,40,ST. JOHN THE BAPTIST,55,2009-04-15,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
691,1,40,ST. JOHN THE BAPTIST,36,2000-09-20,RS 14:27 Attempt; RS 14:34 Armed Robbery,RS 14:27; RS 14:34,Attempt; Armed Robbery
691,2,40,ST. JOHN THE BAPTIST,36,2000-09-20,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
692,1,40,ST. JOHN THE BAPTIST,45,2002-02-21,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
693,1,41,ORLEANS,64,2004-08-31,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
694,1,41,ORLEANS,40,2008-10-09,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
695,1,41,ORLEANS,72,1987-06-10,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
696,1,41,ORLEANS,33,2011-11-30,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
697,1,41,ORLEANS,59,1987-09-15,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
698,1,41,ORLEANS,67,1987-03-25,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
698,2,41,ORLEANS,67,1987-03-25,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
699,1,41,ORLEANS,62,1998-09-22,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
700,1,41,ORLEANS,33,2017-04-05,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
701,1,41,ORLEANS,76,1994-10-14,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
702,1,41,ORLEANS,68,2003-01-16,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
703,1,41,ORLEANS,47,2004-10-13,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
703,2,41,ORLEANS,47,2004-10-13,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
704,1,41,ORLEANS,49,2012-07-23,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
704,2,41,ORLEANS,49,2012-07-23,RS 14:44.1 Second Degree Kidnapping,RS 14:44.1,Second Degree Kidnapping
704,3,41,ORLEANS,49,2012-07-23,"RS 14:42.1 Second Degree Rape, Forcible Rape",RS 14:42.1,"Second Degree Rape, Forcible Rape"
705,1,41,ORLEANS,51,1994-10-26,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
706,1,41,ORLEANS,44,2007-02-02,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
707,1,41,ORLEANS,55,1993-04-01,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
708,1,41,ORLEANS,51,2005-03-15,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
709,1,41,ORLEANS,50,2007-12-14,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
710,1,41,ORLEANS,36,2012-11-28,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
710,2,41,ORLEANS,36,2012-11-28,RS 14:27 Attempt; RS 14:30.1 Second Degree Murder,RS 14:27; RS 14:30.1,Attempt; Second Degree Murder
711,1,41,ORLEANS,55,1990-01-28,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
712,1,41,ORLEANS,73,1994-02-08,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
712,2,41,ORLEANS,73,1994-02-08,RS 14:89.1 Aggravated Crime Against Nature,RS 14:89.1,Aggravated Crime Against Nature
712,3,41,ORLEANS,73,1994-02-08,RS 14:44.1 Second Degree Kidnapping,RS 14:44.1,Second Degree Kidnapping
713,1,41,ORLEANS,70,2010-04-20,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
714,1,41,ORLEANS,71,1983-05-13,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
715,1,41,ORLEANS,57,1986-09-04,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
715,2,41,ORLEANS,57,1986-09-04,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
716,1,41,ORLEANS,56,1997-04-30,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
716,2,41,ORLEANS,56,1997-04-30,RS 14:44 Aggravated Kidnapping,RS 14:44,Aggravated Kidnapping
717,1,41,ORLEANS,52,2012-10-22,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
718,1,41,ORLEANS,78,1973-08-22,"RS 14.42 Aggravated Rape, First Degree Rape",RS 14.42,"Aggravated Rape, First Degree Rape"
719,1,41,ORLEANS,78,1988-05-04,RS 14:30 First Degree Murder,RS 14:30,First Degree Murder
720,1,41,ORLEANS,49,1997-09-08,RS 14:30.1 Second Degree Murder,RS 14:30.1,Second Degree Murder
721,1,41,ORLEANS,47,2011-06-20,RS 14:95.1 Felon In Possession Of A Firearm,RS 14:95.1,Felon In Possession Of A Firearm
721,2,41,ORLEANS,47,2011-06-20,RS 14:62 Simple Burglary,RS 14:62,Simple Burglary
722,1,41,ORLEANS,34,2014-12-02,RS 14:64 Armed Robbery,RS 14:64,Armed Robbery
